"HB010","HB020","HB030","HB050","HB060","HB100","HY010","HY020","HY022","HY023","HY025","HY030N","HY081N","HY100N","HY131N","HY145N","HY170N","HY030G","HY040G","HY050G","HY060G","HY070G","HY080G","HY081G","HY090G","HY100G","HY110G","HY120G","HY130G","HY131G","HY140G","HY170G","HS011","HS021","HS031","HS040","HS050","HS060","HS070","HS080","HS090","HS100","HS110","HS120","HS130","HS140","HS150","HS160","HS170","HS180","HS190","HH010","HH021","HH030","HH040","HH050","HH060","HH061","HH070","HH071","HH081","HH091","HX010","HX040","HX050","HX060","HX070","HX080","HX090","HX120"
"2011","LV",36780,"2","2011","19",3846,2902,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,943,,"NA","3","3","2","1","2","1","1","1","1","1","1","1411.03","2","2","2","2","2","1","1","1","4","2","1","NA","NA","314.66","0","1","3",,"2",1.5,,,,,
"2011","LV",36791,"2","2011","10",17007,16524,0,0,,,,,,,,,0,895,979,513,1678,,0,,0,17,0,,466,,"3","3","NA","2","1","1","1","1","1","1","1","3","1411.03","2","NA","2","2","2","2","3","1","3","2","1","39.51","NA","98.77","0","1","1",,"2",1.5,,,,,
"2011","LV",36800,"2","2011","5",16261,16247,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,14,,"NA","2","NA","1","1","1","1","1","1","1","1","3","3527.59","2","NA","2","2","2","2","4","1","2","2","1","NA","NA","581.29","0","1","1",,"2",1.5,,,,,
"2011","LV",36823,"2","2011","20",20135,19956,0,0,,,,,,,,,0,701,2141,774,903,,0,,0,2,35,,142,,"NA","3","NA","2","1","2","1","1","1","1","1","5","1411.03","1","NA","2","2","2","2","4","2","3","2","2","NA","NA","193.31","0","1","1",,"2",1.5,,,,,
"2011","LV",36837,"2","2011","21",13541,13510,0,0,,,,,,,,,0,0,0,0,0,,0,,0,31,0,,0,,"3","2","3","2","1","2","1","1","1","1","2","3","846.62","2","1","2","2","2","1","4","1","3","2","1","NA","NA","192.42","115.18","1","3",,"2",1.5,,,,,
"2011","LV",36846,"2","2011","12",12112,12095,0,0,,,,,,,,,0,0,0,0,0,,0,,0,1,0,,16,,"3","1","NA","2","1","1","1","1","1","1","2","1","493.86","1","NA","1","2","2","1","4","1","1","2","2","4.23","NA","225.77","0","1","1",,"2",1.5,,,,,
"2011","LV",36850,"2","2011","9",10776,5637,0,0,,,,,,,,,0,0,0,0,0,,0,,0,130,0,,5009,,"3","3","3","2","1","2","1","1","1","1","1","1","2822.07","2","NA","2","1","2","2","4","1","4","2","1","NA","NA","192.42","115.18","3","3",,"2",1.5,,,,,
"2011","LV",36855,"2","2011","44",19139,18556,0,0,,,,,,,,,0,424,0,1325,10335,,0,,0,19,0,,565,,"NA","3","NA","1","1","1","1","1","1","1","1","4","1128.83","2","NA","2","2","1","2","4","1","3","2","2","NA","NA","162.27","0","1","1",,"2",1.5,,,,,
"2011","LV",36905,"2","2011","17",5286,5233,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,53,,"NA","3","NA","2","1","1","1","1","1","1","1","3","423.31","2","NA","2","2","2","2","4","1","2","2","1","NA","NA","126.99","0","1","1",,"2",1.5,,,,,
"2011","LV",36919,"2","2011","16",3877,2297,0,0,,,,,,,,,0,0,0,0,0,,0,,0,762,0,,819,,"NA","3","NA","2","1","1","1","1","1","1","3","3","352.76","2","NA","2","2","1","2","1","1","2","2","1","NA","NA","105.83","0","3","1",,"2",1.5,,,,,
"2011","LV",36934,"2","2011","14",6133,6127,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,7,,"NA","3","NA","2","1","2","1","1","2","1","2","2","846.62","2","NA","2","2","1","2","4","1","5","2","1","NA","NA","91.72","0","3","1",,"2",1.5,,,,,
"2011","LV",36936,"2","2011","9",12391,6825,0,0,,,,,,,,,0,0,0,0,0,,0,,0,164,2185,,3217,,"NA","2","NA","2","1","2","1","1","1","1","2","2","352.76","1","NA","2","2","2","2","4","1","3","2","1","NA","NA","77.61","112.61","1","1",,"2",1.5,,,,,
"2011","LV",36956,"2","2011","8",16488,16454,0,0,,,,,,,,,0,355,0,0,1666,,0,,0,0,0,,34,,"NA","3","NA","1","2","2","1","1","1","1","2","5","1693.24","1","NA","2","1","1","2","3","2","2","2","1","NA","NA","77.61","0","1","2",,"2",1.5,,,,,
"2011","LV",36962,"3","2011","7",13561,10319,0,0,,,,,,,,,0,178,0,56,0,,0,,0,14,185,,3043,,"3","3","NA","1","1","2","1","1","1","1","1","4","846.62","2","NA","2","1","2","2","1","1","6","2","1","NA","NA","141.1","81.9","1","1",,"2",1.5,,,,,
"2011","LV",36968,"1","2011","NA",13704,10402,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,3302,,"3","3","3","2","1","2","1","1","1","1","1","3","846.62","2","2","2","2","2","1","1","1","3","2","1","NA","NA","192.42","115.18","3","3",,"2",1.5,,,,,
"2011","LV",36986,"2","2011","5",5973,5776,0,0,,,,,,,,,0,0,0,0,0,,0,,0,197,0,,0,,"3","2","NA","1","1","1","2","3","1","1","2","2","1128.83","1","NA","2","2","2","2","4","1","2","2","1","77.61","NA","108.58","0","1","3",,"2",1.5,,,,,
"2011","LV",36994,"1","2011","10",13109,11776,0,0,,,,,,,,,0,0,0,0,0,,0,,0,1333,0,,0,,"3","3","3","1","1","1","1","1","1","1","1","2","1411.03","2","1","2","2","2","1","1","1","5","2","1","NA","NA","105.83","0","3","1",,"2",1.5,,,,,
"2011","LV",36996,"2","2011","NA",8733,6171,0,0,,,,,,,,,0,0,0,0,0,,0,,0,2562,0,,0,,"NA","3","NA","1","1","1","1","1","1","1","1","3","1411.03","3","NA","2","1","2","2","4","1","3","2","1","NA","NA","98.77","0","1","1",,"2",1.5,,,,,
"2011","LV",37002,"2","2011","9",5328,4997,0,0,,,,,,,,,0,0,0,0,0,,0,,0,11,0,,320,,"NA","2","NA","1","2","2","1","1","2","1","1","2","2116.55","2","NA","2","2","2","1","4","1","3","1","1","NA","NA","105.83","0","3","3",,"2",1.5,,,,,
"2011","LV",37012,"2","2011","7",17595,17120,0,0,,,,,,,,,0,666,0,0,3470,,0,,0,6,0,,469,,"NA","3","NA","2","1","2","1","1","1","1","1","4","1411.03","1","NA","2","2","2","2","3","1","2","1","1","26.81","NA","169.32","62.58","1","1",,"2",1.5,,,,,
"2011","LV",37035,"2","2011","7",6926,6558,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,368,,"NA","3","NA","1","1","2","1","1","1","1","1","4","846.62","2","3","2","2","2","2","1","5","4","2","1","NA","NA","183.43","0","1","1",,"2",1.5,,,,,
"2011","LV",37047,"2","2011","3",16652,16172,0,0,,,,,,,,,0,0,0,0,0,,0,,0,8,0,,472,,"NA","3","NA","1","1","1","1","1","1","1","1","4","846.62","3","NA","2","2","2","2","4","5","6","2","1","253.99","NA","141.1","24.28","1","1",,"2",1.5,,,,,
"2011","LV",37069,"2","2011","6",5107,5049,0,0,,,,,,,,,0,0,0,0,0,,0,,0,3,0,,55,,"NA","3","3","1","1","1","1","1","1","1","1","1","1411.03","1","3","2","2","2","2","4","1","5","2","1","NA","NA","141.1","164.19","1","1",,"2",1.5,,,,,
"2011","LV",37082,"2","2011","36",12506,9656,0,0,,,,,,,,,0,0,0,0,0,,0,,0,17,0,,2834,,"2","2","NA","1","1","2","1","1","1","1","2","2","564.41","2","NA","1","2","2","2","4","2","2","2","1","NA","NA","176.38","95.91","1","1",,"2",1.5,,,,,
"2011","LV",37088,"2","2011","19",19999,8493,0,0,,,,,,,,,0,588,0,0,0,,0,,0,1227,0,,10280,,"3","2","3","2","1","2","1","1","1","1","1","1","846.62","2","2","2","1","2","2","1","1","4","2","1","NA","NA","192.42","115.18","3","3",,"2",1.5,,,,,
"2011","LV",37135,"2","2011","11",10609,6571,0,0,,,,,,,,,0,0,0,0,0,,0,,0,19,0,,4019,,"3","3","1","1","1","2","1","1","1","1","1","3","1411.03","1","NA","2","2","1","2","3","1","5","2","1","NA","NA","352.76","0","1","1",,"2",1.5,,,,,
"2011","LV",37154,"2","2011","9",7368,6083,0,0,,,,,,,,,0,0,0,0,181,,0,,0,4,0,,1281,,"2","3","NA","1","1","2","1","1","1","1","1","2","1128.83","1","NA","2","2","2","2","1","1","2","1","2","14.11","NA","84.66","0","1","1",,"2",1.5,,,,,
"2011","LV",37155,"2","2011","8",16455,16435,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,20,,"NA","2","3","1","1","2","1","1","1","1","1","4","1128.83","2","1","2","2","1","1","1","1","5","2","1","NA","NA","NA","81.9","1","1",,"2",1.5,,,,,
"2011","LV",37196,"2","2011","12",2138,2123,0,0,,,,,,,,,0,0,0,0,0,,0,,0,15,0,,0,,"NA","3","NA","2","2","1","1","1","2","1","1","3","564.41","2","NA","2","2","2","1","4","3","4","2","1","NA","NA","84.66","0","1","3",,"2",1.5,,,,,
"2011","LV",37206,"2","2011","18",5363,5293,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,70,,"3","3","3","1","1","2","1","1","1","1","1","1","1269.93","2","NA","2","2","2","2","1","1","6","2","1","NA","NA","348.71","0","1","1",,"2",1.5,,,,,
"2011","LV",37207,"2","2011","13",29270,27785,0,0,,,,,,,,,0,0,0,0,0,,0,,0,114,0,,1371,,"2","3","NA","1","1","2","1","1","1","1","1","1","564.41","2","NA","2","2","2","1","4","2","5","2","1","NA","NA","126.99","0","3","1",,"2",1.5,,,,,
"2011","LV",37223,"3","2011","6",5822,5726,0,0,,,,,,,,,0,0,0,0,0,,0,,0,12,0,,84,,"NA","3","NA","2","1","2","1","1","2","1","1","2","1128.83","2","NA","2","1","1","2","4","1","3","2","2","NA","NA","141.1","0","1","1",,"2",1.5,,,,,
"2011","LV",37225,"2","2011","5",8107,1064,0,0,,,,,,,,,0,0,0,0,3564,,0,,0,341,0,,6701,,"NA","3","NA","1","1","2","1","1","1","1","1","3","2116.55","1","NA","2","2","2","1","4","1","2","2","1","NA","NA","112.88","0","1","1",,"2",1.5,,,,,
"2011","LV",37233,"2","2011","4",1864,-1828,0,0,,,,,,,,,0,0,0,0,0,,0,,0,103,387,,3202,,"NA","2","3","2","1","1","1","1","1","1","1","3","1128.83","1","NA","2","2","1","2","4","1","4","2","2","14.11","NA","70.55","32.47","1","1",,"2",1.5,,,,,
"2011","LV",37246,"2","2011","9",650,569,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,81,,"3","3","NA","2","1","2","1","1","1","1","1","3","705.52","2","NA","2","2","2","2","1","3","1","2","2","NA","NA","105.83","117.51","1","1",,"2",1.5,,,,,
"2011","LV",37253,"2","2011","10",18611,18555,0,0,,,,,,,,,0,0,264,0,0,,0,,0,1,0,,55,,"3","3","3","1","1","2","1","1","1","1","1","3","1411.03","2","1","2","2","2","2","4","1","4","2","1","NA","NA","192.42","115.18","3","3",,"2",1.5,,,,,
"2011","LV",37259,"2","2011","9",3736,-2423,0,0,,,,,,,,,0,27,0,0,0,,0,,0,62,919,,5178,,"NA","3","NA","1","1","2","1","1","1","1","1","3","1411.03","2","NA","2","2","2","2","4","1","3","2","1","NA","NA","70.55","0","1","1",,"2",1.3,,,,,
"2011","LV",37266,"2","2011","9",2533,2006,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,527,,"NA","3","NA","1","1","2","1","1","1","1","2","2","1128.83","2","NA","2","2","2","2","1","2","5","2","1","42.33","NA","5.64","0","1","1",,"2",1.5,,,,,
"2011","LV",37276,"2","2011","9",779,-1147,0,0,,,,,,,,,0,0,0,0,0,,0,,0,1926,0,,0,,"3","2","3","1","1","2","1","1","1","1","2","1","846.62","2","2","2","2","2","1","4","1","3","2","1","NA","NA","192.42","115.18","3","3",,"2",1.5,,,,,
"2011","LV",37280,"2","2011","12",5832,5726,0,0,,,,,,,,,0,0,0,0,0,,0,,0,106,0,,0,,"3","3","NA","1","1","2","1","1","1","1","1","4","2822.07","3","NA","2","1","2","1","1","1","2","2","1","NA","NA","112.88","0","1","1",,"2",1.5,,,,,
"2011","LV",37292,"2","2011","7",6110,6093,0,0,,,,,,,,,0,0,0,0,0,,0,,0,1,0,,16,,"3","3","NA","2","1","2","1","1","1","1","1","1","1693.24","1","1","2","2","2","2","4","1","2","2","1","29.63","NA","169.32","114.34","1","3",,"2",1.5,,,,,
"2011","LV",37307,"2","2011","12",2927,2907,0,0,,,,,,,,,0,0,0,0,0,,114,,0,21,0,,0,,"3","3","NA","2","1","1","1","1","1","1","1","2","1128.83","2","1","2","2","2","2","4","2","5","2","1","42.33","NA","352.76","0","1","1",,"2",1.5,,,,,
"2011","LV",37308,"2","2011","15",3797,2186,0,0,,,,,,,,,0,0,0,0,0,,0,,0,10,0,,1601,,"NA","3","NA","2","1","2","1","1","1","1","2","1","211.66","1","NA","2","2","2","2","4","1","4","2","2","NA","NA","49.39","0","3","1",,"2",1.5,,,,,
"2011","LV",37310,"2","2011","23",10477,5971,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,4506,,"3","3","NA","1","1","2","1","1","1","1","1","3","1128.83","2","1","2","2","1","2","1","3","4","1","1","NA","NA","183.43","81.9","1","1",,"2",1.5,,,,,
"2011","LV",37312,"3","2011","11",17217,16606,0,0,,,,,,,,,0,0,0,0,2022,,0,,0,610,0,,0,,"2","3","NA","1","1","2","1","1","1","3","1","3","1128.83","2","3","2","2","2","2","1","2","3","2","1","NA","NA","141.1","0","1","1",,"2",1.5,,,,,
"2011","LV",37338,"2","2011","11",23569,23396,0,0,,,,,,,,,0,0,0,0,0,,0,,0,174,0,,0,,"NA","3","NA","2","1","1","1","1","1","1","1","3","2822.07","2","NA","2","2","1","2","4","1","5","2","1","70.55","NA","185.95","0","1","1",,"2",1.5,,,,,
"2011","LV",37343,"2","2011","13",5995,5854,0,0,,,,,,,,,0,0,0,0,0,,0,,0,35,0,,106,,"NA","3","NA","1","1","2","1","1","1","1","2","5","705.52","2","2","2","2","2","2","3","2","3","2","1","NA","NA","70.55","0","1","1",,"2",1.5,,,,,
"2011","LV",37362,"2","2011","8",3374,183,0,0,,,,,,,,,0,0,0,0,0,,0,,0,3191,0,,0,,"NA","2","3","1","1","1","1","1","1","1","2","1","846.62","2","NA","2","2","1","1","1","1","4","2","1","NA","NA","192.42","0","3","1",,"2",1.5,,,,,
"2011","LV",37368,"2","2011","10",3508,2103,0,0,,,,,,,,,0,0,0,0,0,,0,,0,1406,0,,0,,"2","3","NA","2","1","1","1","1","1","1","2","3","846.62","1","NA","2","2","2","2","1","4","3","2","2","NA","NA","2.82","0","1","1",,"2",1.5,,,,,
"2011","LV",37371,"2","2011","7",5223,4647,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,576,,"NA","3","NA","1","1","2","1","1","1","1","1","4","4233.1","2","NA","2","2","1","2","3","1","5","2","1","NA","NA","NA","0","1","1",,"2",1.5,,,,,
"2011","LV",37373,"2","2011","5",21309,21187,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,69,,53,,"NA","3","NA","1","1","2","1","1","1","1","1","3","1411.03","3","NA","2","2","1","2","4","1","5","1","1","NA","NA","352.76","24.28","1","1",,"2",1.5,,,,,
"2011","LV",37413,"2","2011","7",5111,4102,0,0,,,,,,,,,0,0,0,0,0,,0,,0,16,0,,992,,"2","3","NA","1","1","2","1","1","1","1","1","3","1693.24","2","NA","2","1","2","2","4","5","2","2","1","NA","NA","445.87","160.87","1","1",,"2",1.5,,,,,
"2011","LV",37418,"3","2011","9",6008,4937,0,0,,,,,,,,,0,0,0,0,0,,0,,0,10,0,,1060,,"NA","3","NA","2","2","1","1","1","1","1","1","3","634.97","3","NA","2","1","2","2","4","2","2","2","1","NA","NA","169.32","0","1","1",,"2",1.5,,,,,
"2011","LV",37419,"2","2011","17",12098,11765,0,0,,,,,,,,,0,0,0,0,0,,0,,0,144,0,,190,,"NA","3","NA","1","1","2","1","1","1","1","2","1","1128.83","1","NA","2","1","2","2","3","1","2","2","1","49.39","NA","112.88","0","1","1",,"2",1.5,,,,,
"2011","LV",37427,"3","2011","6",4756,4059,0,0,,,,,,,,,0,0,0,0,0,,0,,0,25,0,,672,,"NA","3","3","2","1","2","1","1","1","1","1","6","1411.03","2","2","2","2","2","2","3","1","2","2","1","NA","NA","141.1","0","1","1",,"2",1.5,,,,,
"2011","LV",37447,"2","2011","5",10121,-494,0,0,,,,,,,,,0,0,0,0,271,,0,,0,14,0,,10600,,"3","3","NA","2","2","1","1","1","1","1","1","4","2822.07","3","NA","1","1","2","2","4","1","6","2","1","NA","NA","184.85","77.3","1","1",,"2",1.5,,,,,
"2011","LV",37466,"3","2011","3",7187,5356,0,0,,,,,,,,,0,0,0,0,0,,0,,0,161,0,,1670,,"NA","3","NA","2","1","2","1","3","1","1","1","2","1411.03","3","NA","1","2","2","2","4","3","3","2","1","NA","NA","169.32","0","1","1",,"2",1.5,,,,,
"2011","LV",37500,"2","2011","6",7409,6603,0,0,,,,,,,,,0,0,0,0,0,,169,,0,23,0,,784,,"NA","3","3","1","1","1","1","1","1","1","1","2","846.62","1","NA","2","2","2","2","4","1","3","2","1","NA","NA","126.99","0","1","1",,"2",1.5,,,,,
"2011","LV",37580,"2","2011","12",11220,10061,0,0,,,,,,,,,0,0,0,0,0,,0,,0,54,0,,1105,,"3","3","NA","1","1","2","1","1","1","1","1","3","1128.83","2","NA","2","2","2","2","1","5","6","1","1","NA","NA","183.43","24.28","1","1",,"2",1.5,,,,,
"2011","LV",37583,"2","2011","6",6607,6555,0,0,,,,,,,,,0,0,0,0,0,,0,,0,4,0,,48,,"3","2","3","2","1","2","1","1","1","1","2","2","846.62","2","NA","2","2","2","2","1","1","4","2","1","NA","NA","314.66","0","3","3",,"2",1.5,,,,,
"2011","LV",37613,"2","2011","40",7135,-115,0,0,,,,,,,,,0,449,0,328,0,,0,,0,7250,0,,0,,"NA","3","NA","1","2","2","1","1","1","1","1","3","423.31","2","2","2","2","1","2","4","5","2","2","1","NA","NA","112.88","261.22","1","2",,"2",1.5,,,,,
"2011","LV",37619,"2","2011","86",7929,3821,0,0,,,,,,,,,0,0,0,0,0,,0,,0,4108,0,,0,,"NA","3","NA","2","1","2","1","1","1","1","1","4","987.72","1","NA","2","2","2","2","1","1","1","2","1","NA","NA","119.92","0","1","1",,"2",1.5,,,,,
"2011","LV",37627,"2","2011","5",13569,11731,0,0,,,,,,,,,0,0,0,0,0,,0,,0,11,0,,1827,,"3","3","NA","1","1","2","1","1","1","1","1","1","1411.03","3","2","2","1","2","2","3","3","5","2","1","NA","NA","348.71","0","1","1",,"2",1.5,,,,,
"2011","LV",37637,"2","2011","13",15331,15029,0,0,,,,,,,,,0,39,0,0,0,,0,,0,16,267,,20,,"2","2","NA","2","1","2","1","1","1","1","1","2","705.52","3","NA","2","2","1","2","4","1","2","2","1","NA","NA","53.62","0","1","1",,"2",1.3,,,,,
"2011","LV",37658,"2","2011","14",3427,3379,0,0,,,,,,,,,0,0,0,0,0,,0,,0,1,0,,47,,"NA","3","NA","1","1","2","1","1","1","1","2","2","846.62","2","2","2","2","2","2","4","1","5","2","1","NA","NA","105.83","115.18","3","3",,"2",1.5,,,,,
"2011","LV",37671,"2","2011","10",10450,7251,0,0,,,,,,,,,0,194,0,436,0,,0,,0,3199,0,,0,,"NA","3","NA","1","1","2","1","1","1","1","1","4","846.62","1","1","2","2","2","2","1","1","4","2","2","NA","NA","162.27","0","1","1",,"2",1.5,,,,,
"2011","LV",37689,"2","2011","6",6360,6342,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,18,,"NA","3","NA","2","1","2","1","1","1","1","2","1","1693.24","3","NA","2","2","1","2","4","1","2","2","1","14.11","NA","NA","0","1","1",,"2",1.5,,,,,
"2011","LV",37704,"2","2011","9",7797,7677,0,0,,,,,,,,,0,0,0,0,0,,0,,0,1,93,,26,,"3","3","NA","2","1","2","1","1","1","1","1","4","2116.55","2","NA","2","2","2","2","4","1","3","2","1","NA","NA","64.91","207.92","1","1",,"2",1.5,,,,,
"2011","LV",37706,"2","2011","6",16760,15985,0,0,,,,,,,,,0,0,0,0,0,,0,,0,1,0,,775,,"NA","3","NA","2","1","2","1","1","3","3","2","4","423.31","1","NA","2","2","2","2","4","3","2","1","1","NA","NA","70.55","0","1","3",,"2",1.5,,,,,
"2011","LV",37726,"2","2011","5",2573,2330,0,0,,,,,,,,,0,0,0,0,0,,0,,0,243,0,,0,,"NA","3","NA","1","1","1","1","1","1","1","1","4","1411.03","2","NA","2","2","2","1","3","1","4","2","1","NA","NA","162.27","0","1","1",,"2",1.3,,,,,
"2011","LV",37730,"2","2011","11",15091,13906,0,0,,,,,,,,,0,0,0,0,0,,0,,0,11,0,,1174,,"3","3","NA","1","2","2","1","1","1","1","1","2","1411.03","1","NA","2","2","2","2","1","3","3","2","2","NA","NA","84.66","0","3","1",,"2",1.5,,,,,
"2011","LV",37773,"2","2011","7",16657,12354,0,0,,,,,,,,,0,0,0,0,0,,0,,0,4303,0,,0,,"3","2","NA","1","1","2","1","1","1","1","1","3","776.07","1","NA","2","1","2","2","4","1","3","2","1","NA","NA","193.31","131.78","1","1",,"2",1.5,,,,,
"2011","LV",37781,"2","2011","7",13019,11958,0,0,,,,,,,,,0,0,0,0,0,,0,,0,24,0,,1037,,"3","3","NA","1","1","1","1","1","1","1","1","4","1411.03","1","NA","2","2","2","2","NA","1","3","1","2","NA","NA","22.58","0","1","1",,"2",1.5,,,,,
"2011","LV",37785,"2","2011","20",15649,15648,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,0,,"NA","3","NA","1","1","2","1","1","1","1","1","1","1411.03","2","NA","2","2","2","2","1","1","4","2","1","NA","NA","NA","77.3","1","1",,"2",1.5,,,,,
"2011","LV",37791,"2","2011","11",52702,43343,0,0,,,,,,,,,0,0,0,0,0,,0,,0,9359,0,,0,,"NA","3","3","1","1","2","1","1","1","1","1","1","846.62","2","2","2","2","2","1","1","1","4","2","1","NA","NA","192.42","115.18","3","1",,"2",1.5,,,,,
"2011","LV",37796,"2","2011","9",4561,3786,0,0,,,,,,,,,0,0,0,0,0,,0,,0,775,0,,0,,"3","3","3","1","1","1","1","1","1","1","1","3","1411.03","3","NA","2","2","2","2","4","1","4","2","1","NA","NA","105.83","77.3","1","1",,"2",1.5,,,,,
"2011","LV",37821,"2","2011","15",918,789,0,0,,,,,,,,,0,0,0,0,0,,0,,0,129,0,,0,,"NA","3","NA","2","1","1","1","1","1","1","2","2","310.43","1","NA","2","2","2","2","4","1","4","2","1","NA","NA","77.61","0","1","1",,"2",1.5,,,,,
"2011","LV",37852,"2","2011","10",6627,6373,0,0,,,,,,,,,0,0,0,1282,0,,0,,0,4,0,,250,,"3","3","3","1","1","2","1","1","1","1","1","4","1411.03","1","NA","2","2","1","2","1","1","3","1","1","NA","NA","162.27","0","1","1",,"2",1.5,,,,,
"2011","LV",37857,"2","2011","5",5326,4371,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,954,,"NA","3","NA","2","1","2","1","1","2","1","1","3","987.72","3","NA","2","2","2","2","1","2","3","2","1","NA","NA","201.04","164.19","1","1",,"2",1.5,,,,,
"2011","LV",37859,"2","2011","4",12850,12835,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,15,,"NA","3","NA","1","2","2","2","1","1","1","3","3","564.41","1","2","2","2","2","2","3","1","4","2","1","NA","NA","281.37","92.48","1","3",,"2",1.5,,,,,
"2011","LV",37873,"2","2011","7",7717,7699,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,17,,"NA","1","NA","2","1","2","1","1","1","1","1","1","1411.03","3","NA","2","2","1","2","3","2","3","2","1","NA","NA","102.53","131.78","1","1",,"2",1.5,,,,,
"2011","LV",37875,"2","2011","11",16717,13748,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,2969,,"NA","3","NA","1","1","1","1","1","1","1","1","4","1411.03","3","1","2","2","2","2","1","1","5","2","1","NA","NA","215.59","0","1","1",,"2",1.5,,,,,
"2011","LV",37885,"3","2011","41",23132,17655,0,0,,,,,,,,,0,0,0,0,0,,0,,0,125,0,,5352,,"NA","3","NA","1","1","1","1","1","1","1","1","4","4233.1","2","NA","2","1","2","2","NA","1","3","2","1","NA","NA","112.88","0","1","1",,"2",1.5,,,,,
"2011","LV",37887,"2","2011","7",9364,2264,0,0,,,,,,,,,0,0,0,0,0,,0,,0,1015,0,,6085,,"NA","2","NA","2","1","2","1","1","1","1","1","2","1411.03","2","NA","2","2","2","2","1","2","4","1","2","NA","NA","169.32","0","3","1",,"2",1.5,,,,,
"2011","LV",37890,"3","2011","28",2789,2207,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,582,,"3","2","NA","1","1","2","1","1","1","1","1","1","846.62","2","1","2","2","2","2","4","1","3","2","1","NA","NA","192.42","0","1","1",,"2",1.5,,,,,
"2011","LV",37894,"1","2011","NA",1790,1113,0,0,,,,,,,,,0,0,0,0,0,,0,,0,100,0,,576,,"2","3","1","2","1","2","1","1","1","1","1","1","4233.1","2","3","2","2","2","2","4","1","2","2","1","NA","NA","169.32","0","1","1",,"2",1.5,,,,,
"2011","LV",37915,"2","2011","5",5816,4274,0,0,,,,,,,,,0,114,0,0,1427,,0,,0,187,0,,1355,,"NA","3","NA","1","1","1","1","1","2","1","2","2","1834.34","1","NA","2","2","2","2","1","2","1","1","1","NA","NA","126.99","0","3","1",,"2",1.5,,,,,
"2011","LV",37931,"2","2011","8",0,-595,0,0,,,,,,,,,0,0,0,0,0,,0,,0,11,0,,584,,"3","3","3","2","1","2","1","1","1","1","2","2","1411.03","2","1","2","2","2","2","1","1","4","2","1","NA","NA","192.42","115.18","3","1",,"2",1.3,,,,,
"2011","LV",37932,"2","2011","4",2003,-3075,0,0,,,,,,,,,0,0,0,0,0,,0,,0,63,0,,5015,,"3","3","NA","2","2","2","1","1","1","1","2","3","987.72","2","NA","2","2","2","2","1","1","2","1","1","NA","NA","141.1","0","1","1",,"2",1.5,,,,,
"2011","LV",37936,"3","2011","13",1102,-483,0,0,,,,,,,,,0,0,0,0,0,,0,,0,289,0,,1295,,"2","3","NA","1","1","2","1","1","1","1","1","4","1411.03","2","NA","2","2","2","2","1","5","2","1","1","NA","NA","183.43","0","1","1",,"2",1.5,,,,,
"2011","LV",37955,"2","2011","9",7849,1465,0,0,,,,,,,,,0,0,0,0,0,,0,,0,91,0,,6293,,"NA","3","3","2","1","2","1","1","1","1","1","3","1128.83","3","NA","2","1","1","2","4","2","5","2","1","NA","NA","NA","0","1","1",,"2",1.5,,,,,
"2011","LV",37969,"2","2011","34",866,-1146,0,0,,,,,,,,,0,0,0,0,0,,0,,0,14,0,,1999,,"NA","3","3","1","1","1","1","1","1","1","1","1","846.62","2","2","2","1","2","1","1","1","3","2","1","NA","NA","192.42","115.18","1","3",,"2",1.5,,,,,
"2011","LV",37995,"2","2011","7",7585,7581,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,5,,"NA","3","NA","2","2","2","1","1","3","1","2","3","423.31","2","NA","2","2","2","2","4","1","3","1","1","NA","NA","56.44","0","1","1",,"2",1.5,,,,,
"2011","LV",37996,"2","2011","5",9309,9272,0,0,,,,,,,,,0,0,0,0,0,,0,,0,2,0,,35,,"NA","2","NA","1","1","1","1","1","2","1","2","1","564.41","1","NA","2","2","2","2","4","2","2","2","1","NA","NA","35.28","0","1","1",,"2",1.5,,,,,
"2011","LV",38027,"3","2011","22",11636,11158,0,0,,,,,,,,,0,0,0,0,538,,0,,0,478,0,,0,,"NA","2","NA","2","2","2","1","1","1","1","1","4","1128.83","1","2","1","2","2","2","1","1","3","2","1","NA","NA","183.43","117.51","1","1",,"2",1.5,,,,,
