"HB010","HB020","HB030","HB050","HB060","HB100","HY010","HY020","HY022","HY023","HY025","HY030N","HY081N","HY100N","HY131N","HY145N","HY170N","HY030G","HY040G","HY050G","HY060G","HY070G","HY080G","HY081G","HY090G","HY100G","HY110G","HY120G","HY130G","HY131G","HY140G","HY170G","HS011","HS021","HS031","HS040","HS050","HS060","HS070","HS080","HS090","HS100","HS110","HS120","HS130","HS140","HS150","HS160","HS170","HS180","HS190","HH010","HH021","HH030","HH040","HH050","HH060","HH061","HH070","HH071","HH081","HH091","HX010","HX040","HX050","HX060","HX070","HX080","HX090","HX120"
"2011","BG",61980,"2","2011","15",5625,3226,0,0,,,,,,,,,0,0,0,0,0,,0,,0,55,0,,2344,,"NA","3","NA","2","1","1","1","1","1","1","1","3","1022.6","2","NA","2","2","2","2","4","1","3","2","1","NA","255.65","80.79","0","1","1",,"4",2.5,,,,,
"2011","BG",61981,"2","2011","25",4841,2998,326,326,,,,,,,,,326,0,0,0,0,,0,,0,88,0,,1754,,"NA","3","NA","1","1","2","1","1","2","1","2","2","1533.9","3","1","2","2","2","1","1","1","1","2","2","NA","51.13","276.1","0","1","1",,"4",2.1,,,,,
"2011","BG",61983,"2","2011","20",15252,14224,0,0,,,,,,,,,0,1212,0,0,433,,0,,0,13,0,,1015,,"NA","3","NA","1","1","2","1","1","1","1","3","2","1533.9","2","NA","2","2","2","2","3","1","4","1","2","NA","51.13","276.1","0","1","2",,"4",2.5,,,,,
"2011","BG",62021,"2","2011","20",3899,2007,0,0,,,,,,,,,0,0,0,0,0,,0,,0,99,0,,1793,,"NA","3","3","1","2","2","1","1","1","1","1","3","766.95","1","NA","2","2","2","1","4","1","1","2","1","NA","153.39","116.58","0","1","1",,"4",2.3,,,,,
"2011","BG",62051,"3","2011","25",13686,12855,0,0,,,,,,,,,0,0,0,0,0,,0,,0,116,0,,714,,"NA","3","NA","1","1","1","1","1","1","1","1","2","766.95","2","NA","2","1","2","2","4","1","4","2","1","NA","76.69","119.64","0","1","1",,"4",2.5,,,,,
"2011","BG",62054,"2","2011","19",7953,7383,0,0,,,,,,,,,0,0,0,0,0,,0,,0,8,0,,562,,"3","1","NA","1","1","1","1","1","1","1","1","3","1022.6","1","NA","1","2","2","2","1","1","6","2","1","NA","76.69","161.06","0","1","1",,"4",2.3,,,,,
"2011","BG",62110,"2","2011","25",10420,9964,0,0,,,,,,,,,0,789,0,0,0,,0,,0,8,0,,448,,"NA","3","NA","1","1","1","1","1","1","1","1","5","511.3","2","NA","2","2","2","2","4","1","4","2","1","NA","255.65","94.59","0","1","1",,"4",2.5,,,,,
"2011","BG",62113,"2","2011","15",6311,4312,0,0,,,,,,,,,0,0,0,0,0,,0,,0,167,0,,1832,,"NA","3","NA","1","1","1","1","1","1","1","1","2","766.95","2","NA","2","1","2","2","4","2","3","2","1","NA","76.69","173.84","0","1","1",,"4",2.1,,,,,
"2011","BG",62115,"3","2011","20",5094,4088,0,0,,,,,,,,,0,0,0,0,0,,0,,0,17,0,,990,,"NA","NA","NA","1","1","2","1","1","1","1","1","1","1022.6","2","NA","2","2","2","1","3","5","3","2","1","NA","51.13","75.16","0","1","1",,"4",2.3,,,,,
"2011","BG",62116,"3","2011","30",10406,10147,0,0,,,,,,,,,0,1185,1583,0,0,,0,,0,4,0,,255,,"NA","3","NA","2","1","1","1","1","1","1","1","4","766.95","2","NA","2","2","2","1","4","1","4","2","1","NA","255.65","71.58","0","1","1",,"4",2.3,,,,,
"2011","BG",62118,"2","2011","20",8380,8236,0,0,,,,,,,,,0,3086,0,0,0,,0,,0,1,0,,143,,"3","3","NA","2","1","2","1","1","1","1","1","3","1533.9","2","NA","2","2","2","2","4","1","2","2","1","NA","332.34","276.1","0","1","2",,"4",2.3,,,,,
"2011","BG",62124,"3","2011","30",4450,842,0,0,,,,,,,,,0,0,0,0,0,,0,,0,67,0,,3542,,"3","3","NA","1","1","1","1","1","1","1","1","4","1533.9","2","NA","2","2","2","2","1","1","3","2","1","NA","153.39","94.59","0","1","1",,"4",2.3,,,,,
"2011","BG",62153,"2","2011","15",5394,4230,0,0,,,,,,,,,0,0,0,0,0,,0,,0,21,0,,1142,,"NA","2","NA","1","1","2","1","1","1","1","1","3","1022.6","1","NA","2","2","1","1","1","1","3","2","2","NA","127.82","51.13","0","1","1",,"4",2.3,,,,,
"2011","BG",62159,"3","2011","15",1315,-902,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,2217,,"NA","3","NA","1","1","2","1","1","1","1","1","1","1022.6","2","NA","2","2","1","2","1","1","4","2","2","NA","51.13","75.16","0","1","1",,"4",2.1,,,,,
"2011","BG",62166,"2","2011","15",2201,1716,168,168,,,,,,,,,168,0,0,0,0,,390,,0,14,0,,470,,"NA","3","NA","2","1","1","1","1","1","1","1","3","1022.6","2","NA","2","2","2","2","1","1","6","2","1","NA","204.52","119.64","0","1","1",,"4",2.3,,,,,
"2011","BG",62224,"2","2011","10",14696,14689,0,0,,,,,,,,,0,1278,0,0,0,,0,,0,0,0,,7,,"NA","3","NA","2","2","1","1","1","1","1","1","2","920.34","2","NA","2","2","2","2","4","1","4","2","1","NA","46.02","118.62","0","1","1",,"4",2.5,,,,,
"2011","BG",62251,"2","2011","15",6249,4535,0,0,,,,,,,,,0,0,0,0,0,,0,,0,507,0,,1208,,"NA","3","NA","1","1","1","1","1","1","1","1","5","1533.9","2","NA","2","2","2","1","4","1","5","2","1","127.82","153.39","94.59","0","1","1",,"4",2.3,,,,,
"2011","BG",62274,"2","2011","55",8084,6955,0,0,,,,,,,,,0,2061,0,0,0,,0,,0,28,0,,1101,,"NA","3","NA","1","1","1","1","1","3","1","2","3","1278.25","2","NA","2","2","2","2","3","1","3","2","1","NA","51.13","114.53","0","1","2",,"4",2.3,,,,,
"2011","BG",62275,"2","2011","20",12863,12820,0,0,,,,,,,,,0,470,0,0,0,,0,,0,1,0,,42,,"NA","3","NA","1","1","1","1","1","1","1","1","3","1278.25","2","NA","2","2","2","2","2","1","2","2","1","NA","357.91","85.39","0","1","1",,"4",2.5,,,,,
"2011","BG",62307,"2","2011","30",4763,3862,0,0,,,,,,,,,0,440,0,0,0,,0,,0,52,0,,850,,"NA","3","NA","1","1","1","1","1","3","1","2","5","766.95","1","NA","2","2","2","2","4","1","2","2","1","NA","20.45","168.73","0","1","1",,"4",2.5,,,,,
"2011","BG",62309,"2","2011","60",7338,5899,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,1438,,"NA","3","NA","1","1","1","1","1","1","1","1","2","1022.6","1","NA","2","2","2","1","4","1","2","2","1","NA","127.82","145.72","0","1","2",,"4",2.5,,,,,
"2011","BG",62319,"2","2011","15",5795,4070,0,0,,,,,,,,,0,725,0,0,0,,0,,0,158,0,,1568,,"NA","3","NA","1","1","1","1","1","1","1","1","4","766.95","2","NA","1","2","1","1","4","1","4","2","1","NA","76.69","94.59","0","1","1",,"4",2.5,,,,,
"2011","BG",62326,"2","2011","20",18499,16991,0,0,,,,,,,,,0,0,0,0,0,,0,,0,41,0,,1467,,"NA","3","NA","1","1","1","1","1","1","1","1","2","766.95","2","NA","2","2","2","2","4","1","3","2","1","127.82","153.39","94.59","0","2","1",,"4",2.5,,,,,
"2011","BG",62342,"2","2011","70",4441,2127,0,0,,,,,,,,,0,0,0,0,0,,0,,0,175,0,,2139,,"NA","3","NA","2","1","1","1","1","1","1","3","2","1022.6","2","NA","2","2","2","2","2","5","4","2","1","127.82","153.39","97.15","0","1","1",,"4",2.1,,,,,
"2011","BG",62345,"2","2011","30",7001,5201,0,0,,,,,,,,,0,0,0,0,0,,0,,0,145,0,,1655,,"NA","3","NA","2","2","2","1","1","1","1","3","2","281.21","3","NA","2","2","2","2","2","1","3","2","1","NA","25.56","49.43","0","1","3",,"4",2.3,,,,,
"2011","BG",62405,"2","2011","25",15080,13157,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,1922,,"NA","1","NA","2","2","1","1","1","2","1","2","2","409.04","1","1","2","2","2","2","4","1","3","2","1","NA","NA","98.17","0","3","1",,"4",2.5,,,,,
"2011","BG",62416,"3","2011","30",8143,6002,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,2141,,"NA","3","NA","2","1","1","1","1","2","1","2","3","1533.9","1","NA","2","2","2","2","4","1","3","1","2","127.82","357.91","127.31","0","1","1",,"4",2.3,,,,,
"2011","BG",62488,"2","2011","30",1921,1567,0,0,,,,,,,,,0,0,0,0,0,,0,,0,12,0,,342,,"NA","3","NA","2","2","2","1","1","1","1","2","2","1022.6","2","NA","2","2","2","2","1","1","3","2","2","NA","204.52","35.79","0","1","1",,"4",2.1,,,,,
"2011","BG",62489,"2","2011","30",9105,7949,0,0,,,,,,,,,0,282,0,0,0,,0,,0,33,0,,1124,,"NA","3","NA","2","1","2","1","1","1","1","1","1","1533.9","2","NA","2","2","1","1","1","1","4","1","1","NA","102.26","96.12","0","1","2",,"4",2.3,,,,,
"2011","BG",62497,"2","2011","20",12361,7754,0,0,,,,,,,,,0,0,0,0,0,,0,,0,81,0,,4526,,"NA","3","NA","1","1","1","1","1","1","1","1","5","1022.6","2","NA","2","1","1","2","4","1","6","2","1","NA","76.69","119.64","0","1","1",,"4",2.5,,,,,
"2011","BG",62513,"2","2011","15",12494,11399,0,0,,,,,,,,,0,0,0,0,0,,0,,0,22,0,,1073,,"NA","3","NA","2","1","2","1","1","3","1","1","3","1533.9","1","NA","2","2","1","2","2","1","2","2","2","NA","255.65","109.93","0","1","1",,"4",2.1,,,,,
"2011","BG",62525,"2","2011","20",510,333,0,0,,,,,,,,,0,0,0,0,0,,0,,0,7,0,,169,,"NA","3","NA","2","2","1","1","1","3","2","3","3","664.69","1","NA","2","1","2","2","1","1","2","2","2","NA","25.56","145.72","0","1","3",,"4",2.1,,,,,
"2011","BG",62530,"2","2011","15",8236,7759,0,0,,,,,,,,,0,0,0,0,0,,0,,0,18,0,,459,,"NA","3","NA","1","1","1","1","1","1","1","3","4","1022.6","2","NA","2","2","2","2","4","1","3","2","1","NA","NA","80.79","NA","1","1",,"4",2.5,,,,,
"2011","BG",62544,"3","2011","18",18118,16712,0,0,,,,,,,,,0,727,0,0,0,,0,,0,19,0,,1388,,"NA","3","NA","1","1","1","1","1","1","1","1","5","1278.25","2","1","2","2","2","2","2","1","2","2","1","NA","332.34","85.39","0","1","1",,"4",2.5,,,,,
"2011","BG",62554,"2","2011","15",9578,7691,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,1887,,"NA","3","NA","1","1","2","1","1","1","1","2","2","1533.9","1","NA","2","2","2","1","3","1","5","2","1","127.82","357.91","127.31","0","1","1",,"4",2.5,,,,,
"2011","BG",62560,"2","2011","18",2109,1480,319,319,,,,,,,,,319,0,0,0,0,,0,,0,13,0,,616,,"NA","3","NA","1","1","1","1","1","3","1","1","2","1022.6","2","NA","2","2","2","2","4","1","4","2","1","NA","255.65","94.59","0","1","1",,"4",2.5,,,,,
"2011","BG",62572,"2","2011","20",6392,4368,0,0,,,,,,,,,0,0,0,0,1030,,0,,0,66,0,,1958,,"NA","3","NA","1","1","1","1","1","1","1","1","4","1022.6","2","NA","2","2","2","2","4","1","4","2","1","NA","76.69","79.25","0","1","1",,"4",2.5,,,,,
"2011","BG",62577,"3","2011","30",34590,34588,0,0,,,,,,,,,0,675,0,0,0,,0,,0,0,0,,2,,"NA","3","NA","1","1","1","1","1","1","1","1","2","613.56","3","NA","2","2","2","1","4","1","2","2","1","NA","357.91","276.1","0","1","1",,"4",2.5,,,,,
"2011","BG",62586,"2","2011","5",8069,7715,0,0,,,,,,,,,0,0,0,0,0,,0,,0,11,0,,344,,"NA","3","NA","1","1","1","1","1","1","1","3","2","766.95","3","NA","2","2","1","2","4","1","3","2","1","NA","76.69","79.25","0","1","1",,"4",2.1,,,,,
"2011","BG",62655,"2","2011","20",7936,5996,0,0,,,,,,,,,0,164,0,0,0,,0,,0,0,0,,1941,,"NA","3","NA","1","1","1","1","1","1","1","3","5","766.95","2","NA","2","2","2","2","1","1","4","2","1","NA","255.65","79.25","0","1","1",,"4",2.3,,,,,
"2011","BG",62672,"2","2011","30",12560,10234,0,0,,,,,,,,,0,441,0,0,2101,,0,,0,85,0,,2241,,"NA","3","NA","1","1","1","1","1","1","1","2","2","1022.6","2","NA","2","2","2","1","4","1","1","2","1","NA","153.39","94.59","0","1","1",,"4",2.5,,,,,
"2011","BG",62722,"2","2011","20",13636,11124,0,0,,,,,,,,,0,0,0,0,0,,0,,0,34,0,,2479,,"NA","3","NA","2","1","2","1","1","1","1","1","5","2045.2","2","1","2","2","2","1","2","1","3","2","1","NA","NA","94.59","0","1","1",,"4",2.5,,,,,
"2011","BG",62727,"3","2011","25",7920,7801,0,0,,,,,,,,,0,524,0,0,0,,0,,0,3,0,,116,,"NA","3","NA","1","1","1","1","1","1","1","1","3","766.95","2","NA","2","2","1","2","3","1","6","2","2","NA","NA","173.84","0","1","1",,"4",2.3,,,,,
"2011","BG",62738,"3","2011","20",10521,9785,0,0,,,,,,,,,0,1421,1898,0,0,,0,,0,75,0,,661,,"NA","1","NA","1","1","2","1","1","1","1","1","3","1354.94","2","NA","2","2","2","2","4","1","6","2","2","NA","127.82","25.56","0","1","1",,"4",2.3,,,,,
"2011","BG",62739,"2","2011","40",12020,11666,0,0,,,,,,,,,0,0,0,0,0,,0,,0,15,0,,339,,"NA","3","NA","1","1","2","1","1","1","1","3","3","1278.25","2","NA","2","2","2","1","4","5","4","2","1","NA","NA","114.53","0","1","1",,"4",2.1,,,,,
"2011","BG",62742,"3","2011","30",8106,8094,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,12,,"NA","3","NA","1","1","1","1","1","1","1","1","3","1022.6","2","NA","2","2","2","2","4","1","4","2","1","NA","153.39","94.59","0","1","1",,"4",2.5,,,,,
"2011","BG",62750,"3","2011","15",9240,8003,0,0,,,,,,,,,0,0,0,0,0,,0,,0,62,0,,1175,,"NA","3","NA","1","1","1","1","1","1","1","1","4","1022.6","2","NA","2","2","2","1","4","1","4","2","1","NA","NA","94.59","NA","1","1",,"4",2.5,,,,,
"2011","BG",62753,"3","2011","30",16284,15392,0,0,,,,,,,,,0,0,0,0,916,,0,,0,17,0,,876,,"NA","3","NA","1","1","2","1","1","1","1","1","1","460.17","1","NA","2","2","2","2","4","1","3","2","2","NA","102.26","93.57","0","1","1",,"4",2.1,,,,,
"2011","BG",62762,"2","2011","15",17081,15711,0,0,,,,,,,,,0,0,0,0,0,,0,,0,126,0,,1244,,"NA","3","NA","1","1","1","1","1","1","3","1","3","1022.6","1","NA","2","2","2","2","4","1","4","2","1","NA","255.65","79.25","0","1","1",,"4",2.5,,,,,
"2011","BG",62789,"2","2011","40",15577,14125,0,0,,,,,,,,,0,371,0,0,0,,0,,0,110,0,,1342,,"NA","3","NA","1","1","1","1","1","1","1","1","4","1022.6","2","NA","2","2","2","2","4","1","3","2","2","NA","255.65","161.06","0","1","1",,"4",2.5,,,,,
"2011","BG",62823,"3","2011","30",15647,14960,0,0,,,,,,,,,0,4309,5753,0,0,,0,,0,11,0,,676,,"NA","3","3","2","1","1","1","1","1","1","3","3","2045.2","3","NA","2","2","2","1","4","1","1","2","1","127.82","153.39","127.31","0","1","1",,"4",2.3,,,,,
"2011","BG",62826,"2","2011","40",4149,2453,0,0,,,,,,,,,0,0,0,0,0,,0,,0,20,0,,1676,,"NA","3","NA","1","1","1","1","1","1","1","3","4","766.95","3","NA","2","2","2","1","3","1","4","2","1","NA","76.69","119.64","0","1","1",,"4",2.5,,,,,
"2011","BG",62831,"2","2011","15",7822,5255,1257,1257,,,,,,,,,1257,0,0,0,0,,0,,0,59,0,,2508,,"NA","3","NA","1","1","1","1","1","1","1","1","4","766.95","2","NA","2","2","2","1","1","1","3","2","1","NA","511.3","94.59","NA","1","1",,"4",2.1,,,,,
"2011","BG",62860,"2","2011","20",8870,5689,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,3181,,"NA","3","NA","1","1","2","1","1","1","1","1","2","1022.6","2","2","2","2","2","2","1","1","4","2","2","NA","76.69","123.22","0","1","1",,"4",2.3,,,,,
"2011","BG",62884,"2","2011","40",11457,9532,0,0,,,,,,,,,0,140,0,0,0,,0,,0,46,0,,1878,,"NA","3","NA","1","1","1","1","1","3","1","1","1","1278.25","2","NA","2","1","2","2","1","1","1","2","2","NA","102.26","53.69","0","1","1",,"4",2.3,,,,,
"2011","BG",62911,"2","2011","15",10152,8044,0,0,,,,,,,,,0,0,0,0,0,,0,,0,91,0,,2017,,"NA","3","NA","1","1","1","1","1","1","1","1","6","766.95","1","NA","2","2","2","2","4","1","4","2","1","NA","255.65","191.74","0","1","1",,"4",2.3,,,,,
"2011","BG",62944,"2","2011","20",9136,6972,0,0,,,,,,,,,0,0,0,0,0,,0,,0,48,0,,2116,,"NA","3","NA","1","1","1","1","1","1","1","1","5","1022.6","2","NA","2","2","2","2","4","1","6","2","1","NA","76.69","94.59","0","1","1",,"4",2.5,,,,,
"2011","BG",62962,"3","2011","30",15701,14309,0,0,,,,,,,,,0,535,0,0,0,,0,,0,0,0,,1392,,"NA","3","NA","2","1","1","1","1","2","1","3","3","1278.25","3","NA","2","2","2","2","1","1","4","1","1","NA","153.39","85.9","0","1","1",,"4",2.5,,,,,
"2011","BG",62982,"2","2011","14",1961,497,0,0,,,,,,,,,0,0,0,0,0,,0,,0,87,0,,1377,,"NA","3","NA","1","1","1","1","1","1","1","1","5","1022.6","2","NA","2","2","2","1","4","1","5","2","2","NA","255.65","119.64","NA","1","1",,"4",2.1,,,,,
"2011","BG",62985,"2","2011","20",10306,10080,0,0,,,,,,,,,0,0,0,0,0,,0,,0,2,0,,225,,"3","3","NA","1","1","2","1","1","1","1","3","5","1278.25","3","1","2","2","2","1","4","1","2","2","1","127.82","153.39","85.9","0","1","2",,"4",2.5,,,,,
"2011","BG",63009,"2","2011","70",23507,21021,0,0,,,,,,,,,0,0,0,0,0,,0,,0,35,0,,2451,,"NA","1","NA","1","1","1","1","1","1","3","3","5","766.95","2","NA","2","2","2","2","4","1","4","2","1","NA","76.69","173.84","0","1","1",,"4",2.5,,,,,
"2011","BG",63046,"2","2011","15",6469,5259,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,1210,,"NA","3","NA","1","1","1","1","1","1","3","1","5","1022.6","2","NA","2","2","2","2","4","1","3","2","1","NA","255.65","80.79","0","1","1",,"4",2.5,,,,,
"2011","BG",63054,"2","2011","70",10161,9345,0,0,,,,,,,,,0,0,0,0,0,,0,,0,102,0,,715,,"NA","3","3","2","2","1","1","1","1","1","2","3","1533.9","2","NA","2","2","1","2","1","5","2","2","1","NA","76.69","83.34","0","1","2",,"4",2.5,,,,,
"2011","BG",63060,"2","2011","15",8096,3805,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,4291,,"NA","3","NA","2","1","1","1","1","1","1","1","3","1278.25","2","NA","2","2","2","2","4","1","4","1","1","127.82","102.26","276.1","0","1","2",,"4",2.3,,,,,
"2011","BG",63068,"2","2011","18",13848,8727,0,0,,,,,,,,,0,0,0,0,0,,0,,0,102,0,,5019,,"NA","3","NA","2","1","1","1","1","1","1","1","5","2045.2","2","NA","2","2","2","2","2","1","4","2","1","NA","153.39","127.31","0","1","1",,"4",2.5,,,,,
"2011","BG",63087,"2","2011","22",12221,12010,0,0,,,,,,,,,0,750,0,0,0,,0,,0,9,0,,201,,"NA","3","NA","2","1","1","1","1","2","1","1","3","1533.9","3","1","2","2","2","1","2","3","5","2","2","NA","357.91","85.9","0","1","1",,"4",2.5,,,,,
"2011","BG",63112,"2","2011","50",262,143,0,0,,,,,,,,,0,0,0,0,0,,0,,0,2,0,,118,,"NA","3","NA","1","1","1","1","1","1","1","1","4","766.95","3","NA","2","1","2","2","1","1","4","2","1","NA","255.65","94.59","0","1","1",,"4",2.1,,,,,
"2011","BG",63120,"3","2011","35",3633,594,0,0,,,,,,,,,0,0,0,0,0,,0,,0,140,0,,2899,,"NA","3","NA","1","1","1","1","1","1","1","2","2","511.3","2","NA","2","2","2","1","4","1","4","1","2","NA","51.13","174.86","0","1","1",,"4",2.5,,,,,
"2011","BG",63155,"2","2011","20",2289,1428,0,0,,,,,,,,,0,0,0,0,0,,0,,0,36,0,,825,,"NA","1","NA","1","1","1","1","1","1","1","1","2","766.95","1","NA","2","2","2","1","4","2","6","2","1","NA","255.65","80.79","0","1","1",,"4",2.5,,,,,
"2011","BG",63205,"2","2011","25",5161,4896,0,0,,,,,,,,,0,1134,0,0,0,,0,,0,2,0,,263,,"NA","3","NA","2","1","1","1","1","1","1","1","2","664.69","1","NA","2","2","2","2","1","2","3","2","1","NA","204.52","153.39","0","1","2",,"4",2.5,,,,,
"2011","BG",63239,"2","2011","10",10255,10253,0,0,,,,,,,,,0,0,0,0,573,,0,,0,0,0,,2,,"NA","3","NA","1","1","2","1","1","3","1","2","5","1022.6","2","NA","2","1","2","1","1","1","2","2","2","NA","230.08","148.28","0","1","1",,"4",2.5,,,,,
"2011","BG",63256,"2","2011","40",5910,4199,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,121,,1590,,"NA","3","NA","2","1","1","1","1","1","3","3","3","1022.6","2","NA","2","2","2","1","4","1","4","2","1","NA","255.65","161.06","0","1","1",,"4",2.3,,,,,
"2011","BG",63261,"2","2011","20",7774,7085,0,0,,,,,,,,,0,965,0,0,0,,0,,0,12,0,,677,,"NA","3","NA","2","1","1","1","1","1","1","1","4","766.95","2","NA","2","2","2","2","1","1","3","2","1","NA","255.65","80.79","0","1","1",,"4",2.3,,,,,
"2011","BG",63293,"3","2011","30",9965,8999,1079,1079,,,,,,,,,1079,0,0,0,0,,0,,0,18,0,,948,,"NA","3","3","1","1","1","1","1","1","1","1","3","613.56","2","NA","2","2","2","2","4","1","3","2","2","NA","153.39","276.1","0","1","1",,"4",2.1,,,,,
"2011","BG",63295,"2","2011","15",17373,16312,0,0,,,,,,,,,0,0,0,0,0,,0,,0,35,0,,1026,,"NA","3","NA","2","1","1","1","1","3","1","1","3","613.56","2","NA","2","2","2","2","4","1","4","2","1","NA","102.26","85.9","0","1","1",,"4",2.5,,,,,
"2011","BG",63314,"2","2011","20",6115,5522,0,0,,,,,,,,,0,0,0,0,0,,0,,0,18,0,,575,,"NA","3","NA","1","1","1","1","1","1","1","1","4","1022.6","2","NA","2","2","2","2","4","1","6","2","1","NA","76.69","94.59","NA","1","1",,"4",2.1,,,,,
"2011","BG",63328,"2","2011","20",11750,9360,0,0,,,,,,,,,0,0,0,0,0,,0,,0,97,0,,2293,,"NA","3","NA","1","1","2","1","1","1","1","2","3","2045.2","2","NA","2","2","2","1","4","1","1","2","1","NA","332.34","94.59","0","1","1",,"4",2.5,,,,,
"2011","BG",63331,"3","2011","20",2804,728,0,0,,,,,,,,,0,0,0,0,0,,0,,0,2076,0,,0,,"NA","2","NA","2","1","2","1","1","3","1","3","3","511.3","2","1","2","2","2","1","3","1","4","2","2","NA","153.39","174.86","0","1","1",,"4",2.5,,,,,
"2011","BG",63347,"2","2011","20",0,-1975,0,0,,,,,,,,,0,0,0,0,0,,0,,0,30,0,,1944,,"NA","3","NA","1","1","1","1","1","1","1","1","3","511.3","2","NA","2","2","2","2","3","1","3","2","1","NA","NA","85.39","0","1","2",,"4",2.3,,,,,
"2011","BG",63371,"2","2011","15",13492,12099,0,0,,,,,,,,,0,565,0,0,0,,0,,0,44,0,,1350,,"NA","3","NA","2","1","1","1","1","1","1","1","5","613.56","1","NA","2","2","2","1","4","1","4","1","1","NA","102.26","276.1","0","1","2",,"4",2.5,,,,,
"2011","BG",63373,"3","2011","20",9986,7475,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,2511,,"3","3","3","1","1","1","1","1","2","1","1","2","511.3","1","NA","2","2","2","2","1","1","1","2","1","NA","332.34","69.03","0","1","2",,"4",2.3,,,,,
"2011","BG",63406,"3","2011","10",11976,10182,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,1795,,"NA","3","NA","1","1","1","1","1","1","1","1","2","511.3","2","NA","2","2","2","2","4","1","2","2","1","NA","153.39","119.64","NA","1","1",,"4",2.3,,,,,
"2011","BG",63424,"2","2011","40",12055,11958,0,0,,,,,,,,,0,0,0,0,0,,0,,0,1,0,,96,,"NA","3","NA","2","1","2","1","1","1","1","1","3","766.95","2","NA","2","2","2","1","4","1","1","2","2","NA","51.13","232.64","0","1","1",,"4",2.3,,,,,
"2011","BG",63430,"3","2011","15",9108,8108,0,0,,,,,,,,,0,0,0,0,0,,0,,0,26,0,,975,,"NA","3","NA","1","1","1","1","1","3","1","1","5","1278.25","2","NA","2","2","2","1","4","1","2","2","1","NA","357.91","127.31","0","1","1",,"4",2.3,,,,,
"2011","BG",63477,"2","2011","15",13411,12701,149,149,,,,,,,,,149,0,0,0,0,,346,,0,26,0,,685,,"NA","3","NA","1","1","1","1","1","1","1","1","2","1431.64","2","NA","2","1","1","2","4","1","2","2","1","NA","306.78","123.22","0","1","3",,"4",2.5,,,,,
"2011","BG",63491,"2","2011","20",22508,21539,0,0,,,,,,,,,0,0,0,0,0,,0,,0,73,0,,896,,"NA","3","NA","1","1","1","1","1","1","1","1","2","1022.6","2","NA","2","2","2","2","4","1","4","2","1","NA","76.69","173.84","NA","1","1",,"4",2.5,,,,,
"2011","BG",63513,"2","2011","25",9231,7665,0,0,,,,,,,,,0,1001,0,0,0,,0,,0,0,0,,1566,,"NA","3","NA","1","1","1","1","1","1","1","1","3","2045.2","1","NA","2","2","2","2","4","1","4","2","1","127.82","NA","276.1","0","1","1",,"4",2.1,,,,,
"2011","BG",63518,"2","2011","30",4192,4190,0,0,,,,,,,,,0,916,0,0,0,,0,,0,2,0,,0,,"NA","3","NA","1","1","2","1","1","1","1","2","3","766.95","2","NA","2","2","2","2","4","1","5","2","1","NA","153.39","174.86","0","1","1",,"4",2.3,,,,,
"2011","BG",63525,"2","2011","21",10572,9765,0,0,,,,,,,,,0,0,0,0,0,,0,,0,7,0,,800,,"NA","3","NA","1","1","1","1","1","1","1","1","4","766.95","2","NA","2","2","2","2","4","2","4","2","1","NA","255.65","119.64","0","1","1",,"4",2.5,,,,,
"2011","BG",63571,"2","2011","25",6184,2403,1944,1944,,,,,,,,,1944,0,0,0,486,,0,,0,346,0,,3434,,"NA","3","NA","1","1","1","1","1","1","1","1","6","1022.6","2","NA","2","1","2","1","1","1","4","2","1","NA","255.65","119.64","0","1","1",,"4",2.5,,,,,
"2011","BG",63580,"2","2011","20",6441,4762,0,0,,,,,,,,,0,0,0,0,2347,,0,,0,52,0,,1627,,"NA","3","NA","1","1","2","1","1","1","1","1","3","1533.9","2","NA","2","2","2","2","2","1","4","2","1","NA","51.13","85.9","0","1","1",,"4",2.3,,,,,
"2011","BG",63581,"3","2011","30",5599,3334,0,0,,,,,,,,,0,522,0,0,0,,0,,0,231,0,,2034,,"NA","3","NA","1","1","1","1","1","1","1","3","6","766.95","1","NA","2","2","2","2","1","1","3","2","2","NA","153.39","119.64","0","1","1",,"4",2.1,,,,,
"2011","BG",63590,"2","2011","20",5785,3395,0,0,,,,,,,,,0,148,0,0,0,,0,,0,0,0,,2390,,"NA","2","3","2","1","2","1","1","1","1","1","2","920.34","1","1","2","2","2","2","3","1","3","2","1","NA","255.65","51.13","0","1","1",,"4",2.3,,,,,
"2011","BG",63595,"2","2011","30",12965,10483,0,0,,,,,,,,,0,0,0,0,0,,0,,0,228,0,,2254,,"NA","3","NA","1","2","1","1","1","1","2","2","3","153.39","1","NA","1","2","1","2","4","1","2","2","2","NA","51.13","43.46","0","1","3",,"4",2.5,,,,,
