"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","VOPREGY","VOPREGY_","VOPMO_C","VOPMO_C_","VOPREGX","VOPREGX_","VOPRGY1","VOPRGY1_","VOPRGY2","VOPRGY2_","VOPRGY3","VOPRGY3_","VOPRGY4","VOPRGY4_"
"20191","03910394","53","0","1","420","D","11","D","308","D","","A","","A","","A","","A"
"20191","03910614","59","0","1","420","D","12","D","150","D","","A","","A","","A","","A"
"20191","03910764","36","0","1","420","D","01","D","401","D","","A","","A","","A","","A"
"20191","03910954","43","0","2","420","D","11","D","105","D","","A","","A","","A","","A"
"20191","03911034","58","0","1","420","D","11","D","69","D","","A","","A","","A","","A"
"20191","03911144","42","0","1","420","D","12","D","55","D","","A","","A","","A","","A"
"20191","03911174","22","0","1","430","D","12","D","","H","405","D","415","D","","A","","A"
"20191","03911174","22","1","1","405","D","12","D","53","E","","A","","A","","A","","A"
"20191","03911174","22","2","1","420","D","12","D","75","E","","A","","A","","A","","A"
"20191","03911294","38","0","1","420","D","12","D","150","D","","A","","A","","A","","A"
"20191","03911334","61","0","1","420","D","12","D","700","D","","A","","A","","A","","A"
"20191","03911604","26","0","1","430","D","01","D","","H","415","D","410","D","","A","","A"
"20191","03911604","26","1","1","420","D","01","D","73","E","","A","","A","","A","","A"
"20191","03911604","26","2","1","410","D","01","D","12","E","","A","","A","","A","","A"
"20191","03911664","48","0","1","410","D","01","D","12","D","","A","","A","","A","","A"
"20191","03911664","49","0","1","410","D","01","D","62","D","","A","","A","","A","","A"
"20191","03911664","50","0","1","405","D","12","D","1759","D","","A","","A","","A","","A"
"20191","03911754","81","0","1","410","D","11","D","20","D","","A","","A","","A","","A"
"20191","03911754","82","0","1","405","D","01","D","354","D","","A","","A","","A","","A"
"20191","03911804","24","0","1","420","D","11","D","180","D","","A","","A","","A","","A"
"20191","03912034","71","0","1","420","D","01","D","100","D","","A","","A","","A","","A"
"20191","03912224","28","0","1","405","D","12","D","521","D","","A","","A","","A","","A"
"20191","03912294","49","0","1","405","D","12","D","60","D","","A","","A","","A","","A"
"20191","03912314","28","0","1","420","D","11","D","123","D","","A","","A","","A","","A"
"20191","03912314","29","0","1","410","D","11","D","60","D","","A","","A","","A","","A"
"20191","03912334","48","0","1","405","D","01","D","550","D","","A","","A","","A","","A"
"20191","03912554","55","0","2","420","D","11","D","161","D","","A","","A","","A","","A"
"20191","03912584","27","0","1","420","D","01","D","62","D","","A","","A","","A","","A"
"20191","03912614","30","0","1","420","D","01","D","104","D","","A","","A","","A","","A"
"20191","03912634","33","0","1","400","D","01","D","36","D","","A","","A","","A","","A"
"20191","03922934","27","0","2","430","D","12","D","","H","405","D","410","D","415","D","","A"
"20191","03922934","27","1","2","405","D","12","D","66","E","","A","","A","","A","","A"
"20191","03922934","27","2","2","410","D","12","D","18","E","","A","","A","","A","","A"
"20191","03922934","27","3","2","420","D","12","D","94","E","","A","","A","","A","","A"
"20191","03922934","28","0","2","420","D","12","D","66","D","","A","","A","","A","","A"
"20191","03922954","31","0","1","400","D","02","D","58","D","","A","","A","","A","","A"
"20191","03923194","28","0","1","420","D","02","D","120","D","","A","","A","","A","","A"
"20191","03923214","26","0","2","400","D","12","D","35","D","","A","","A","","A","","A"
"20191","03923234","27","0","1","410","D","01","D","60","D","","A","","A","","A","","A"
"20191","03923404","50","0","1","420","D","02","D","614","D","","A","","A","","A","","A"
"20191","03923474","37","0","1","420","D","02","D","54","D","","A","","A","","A","","A"
"20191","03923664","29","0","1","400","D","01","D","36","D","","A","","A","","A","","A"
"20191","03923754","52","0","1","420","D","01","D","92","D","","A","","A","","A","","A"
"20191","03923764","39","0","1","420","D","01","D","283","D","","A","","A","","A","","A"
"20191","03923854","46","0","1","420","D","12","D","100","D","","A","","A","","A","","A"
"20191","03923894","50","0","1","420","D","01","D","84","D","","A","","A","","A","","A"
"20191","03923974","65","0","1","420","D","01","D","267","D","","A","","A","","A","","A"
"20191","03924094","42","0","1","410","D","01","D","25","D","","A","","A","","A","","A"
"20191","03924094","43","0","1","420","D","01","D","78","D","","A","","A","","A","","A"
"20191","03924164","13","0","1","400","D","02","D","50","D","","A","","A","","A","","A"
"20191","03924244","34","0","1","420","D","12","D","101","D","","A","","A","","A","","A"
"20191","03924244","35","0","1","420","D","12","D","88","D","","A","","A","","A","","A"
"20191","03924264","55","0","1","420","D","02","D","84","D","","A","","A","","A","","A"
"20191","03924274","18","0","1","410","D","02","D","30","D","","A","","A","","A","","A"
"20191","03924514","26","0","1","420","D","02","D","370","D","","A","","A","","A","","A"
"20191","03924584","35","0","1","410","D","01","D","12","D","","A","","A","","A","","A"
"20191","03924584","36","0","1","420","D","01","D","25","D","","A","","A","","A","","A"
"20191","03924714","57","0","1","405","D","12","D","500","D","","A","","A","","A","","A"
"20191","03924734","56","0","1","410","D","01","D","60","D","","A","","A","","A","","A"
"20191","03924814","40","0","1","410","D","12","D","90","D","","A","","A","","A","","A"
"20191","03924814","41","0","1","420","D","12","D","30","F","","A","","A","","A","","A"
"20191","03924904","30","0","1","400","D","02","D","13","D","","A","","A","","A","","A"
"20191","03925034","66","0","1","420","D","02","D","75","D","","A","","A","","A","","A"
"20191","03925104","39","0","1","400","D","01","D","120","D","","A","","A","","A","","A"
"20191","03925334","28","0","1","405","D","02","D","1500","D","","A","","A","","A","","A"
"20191","03925334","29","0","2","420","D","12","D","150","D","","A","","A","","A","","A"
"20191","03925394","44","0","2","405","D","12","D","98","D","","A","","A","","A","","A"
"20191","03925704","29","0","1","420","D","01","D","150","D","","A","","A","","A","","A"
"20191","03925734","38","0","1","420","D","01","D","40","D","","A","","A","","A","","A"
"20191","03925764","31","0","1","400","D","02","D","40","D","","A","","A","","A","","A"
"20191","03925774","89","0","1","420","D","02","D","100","D","","A","","A","","A","","A"
"20191","03925894","29","0","2","400","D","12","D","20","D","","A","","A","","A","","A"
"20191","03925934","25","0","1","420","D","01","D","143","D","","A","","A","","A","","A"
"20191","03926004","38","0","1","410","D","01","D","14","D","","A","","A","","A","","A"
"20191","03926284","28","0","2","420","D","12","D","150","D","","A","","A","","A","","A"
"20191","03926334","52","0","1","410","D","02","D","50","D","","A","","A","","A","","A"
"20191","03926454","60","0","1","400","D","02","D","60","D","","A","","A","","A","","A"
"20191","03926464","46","0","1","420","D","02","D","105","D","","A","","A","","A","","A"
"20191","03926534","47","0","1","410","D","02","D","80","D","","A","","A","","A","","A"
"20191","03926824","27","0","1","420","D","01","D","400","D","","A","","A","","A","","A"
"20191","03926874","37","0","1","420","D","02","D","145","D","","A","","A","","A","","A"
"20191","03926874","38","0","1","420","D","01","D","400","D","","A","","A","","A","","A"
"20191","03926964","95","0","1","420","D","02","D","240","D","","A","","A","","A","","A"
"20191","03926964","96","0","2","420","D","12","D","155","D","","A","","A","","A","","A"
"20191","03926974","88","0","1","420","D","02","D","70","D","","A","","A","","A","","A"
"20191","03926984","33","0","1","420","D","01","D","75","D","","A","","A","","A","","A"
"20191","03926994","34","0","1","410","D","12","D","7","D","","A","","A","","A","","A"
"20191","03927104","20","0","1","420","D","01","D","35","D","","A","","A","","A","","A"
"20191","03927184","43","0","1","420","D","12","D","150","D","","A","","A","","A","","A"
"20191","03927234","69","0","1","420","D","01","D","600","D","","A","","A","","A","","A"
"20191","03927304","83","0","1","420","D","01","D","50","D","","A","","A","","A","","A"
"20191","03927314","38","0","1","420","D","01","D","165","D","","A","","A","","A","","A"
"20191","03927314","39","0","1","420","D","02","D","189","D","","A","","A","","A","","A"
"20191","03927314","40","0","1","420","D","01","D","46","D","","A","","A","","A","","A"
"20191","03927314","41","0","1","420","D","02","D","46","D","","A","","A","","A","","A"
"20191","03927374","23","0","1","400","D","02","D","50","D","","A","","A","","A","","A"
"20191","03927424","30","0","1","410","D","01","D","80","D","","A","","A","","A","","A"
"20191","03927464","110","0","1","420","D","02","D","55","D","","A","","A","","A","","A"
"20191","03927474","48","0","1","400","D","01","D","35","D","","A","","A","","A","","A"
"20191","03927594","27","0","1","400","D","02","D","40","D","","A","","A","","A","","A"
"20191","03927634","35","0","1","400","D","02","D","13","D","","A","","A","","A","","A"
"20191","03927654","12","0","1","405","D","02","D","400","D","","A","","A","","A","","A"
"20191","03927814","50","0","1","405","D","01","D","200","D","","A","","A","","A","","A"
"20191","03927914","33","0","1","420","D","01","D","160","D","","A","","A","","A","","A"
"20191","03927974","94","0","1","400","D","12","D","25","D","","A","","A","","A","","A"
"20191","03927974","95","0","1","410","D","01","D","35","D","","A","","A","","A","","A"
"20191","03927974","96","0","1","420","D","01","D","50","D","","A","","A","","A","","A"
"20191","03928074","34","0","1","420","D","02","D","230","D","","A","","A","","A","","A"
"20191","03928074","35","0","1","420","D","12","D","250","D","","A","","A","","A","","A"
"20191","03928284","24","0","1","430","D","12","D","","H","415","D","410","D","","A","","A"
"20191","03928284","24","1","1","420","D","12","D","61","E","","A","","A","","A","","A"
"20191","03928284","24","2","1","410","D","12","D","73","E","","A","","A","","A","","A"
"20191","03928334","48","0","2","420","D","12","D","60","D","","A","","A","","A","","A"
"20191","03928424","49","0","1","420","D","12","D","60","D","","A","","A","","A","","A"
"20191","03928464","26","0","1","410","D","01","D","26","D","","A","","A","","A","","A"
"20191","03928524","14","0","1","400","D","02","D","23","D","","A","","A","","A","","A"
"20191","03928624","43","0","1","420","D","02","D","616","D","","A","","A","","A","","A"
"20191","03928664","32","0","1","410","D","02","D","15","D","","A","","A","","A","","A"
"20191","03928754","42","0","1","420","D","02","D","120","D","","A","","A","","A","","A"
"20191","03928754","43","0","1","405","D","02","D","120","D","","A","","A","","A","","A"
"20191","03928824","30","0","1","420","D","02","D","129","D","","A","","A","","A","","A"
"20191","03928874","35","0","1","405","D","12","D","40","D","","A","","A","","A","","A"
"20191","03928904","26","0","1","420","D","02","D","104","D","","A","","A","","A","","A"
"20191","03928984","31","0","1","420","D","12","D","55","D","","A","","A","","A","","A"
"20191","03929024","33","0","1","420","D","02","D","46","D","","A","","A","","A","","A"
"20191","03929154","44","0","1","410","D","02","D","100","D","","A","","A","","A","","A"
"20191","03929154","45","0","2","410","D","12","D","49","D","","A","","A","","A","","A"
"20191","03929164","42","0","1","400","D","12","D","54","D","","A","","A","","A","","A"
"20191","03929274","37","0","1","410","D","02","D","9","D","","A","","A","","A","","A"
"20191","03929284","25","0","1","420","D","01","D","200","D","","A","","A","","A","","A"
"20191","03929464","29","0","1","405","D","12","D","846","D","","A","","A","","A","","A"
"20191","03929724","53","0","1","410","D","02","D","21","D","","A","","A","","A","","A"
"20191","03929724","54","0","1","420","D","01","D","50","D","","A","","A","","A","","A"
"20191","03929934","54","0","1","420","D","01","D","569","D","","A","","A","","A","","A"
"20191","03930134","38","0","1","420","D","02","D","53","D","","A","","A","","A","","A"
"20191","03930224","22","0","1","420","D","01","D","324","D","","A","","A","","A","","A"
"20191","03930244","68","0","1","420","D","02","D","146","D","","A","","A","","A","","A"
"20191","03930264","26","0","1","420","D","01","D","240","D","","A","","A","","A","","A"
"20191","03930294","30","0","2","410","D","12","D","35","D","","A","","A","","A","","A"
"20191","03930314","22","0","2","420","D","12","D","175","D","","A","","A","","A","","A"
"20191","03930364","52","0","1","420","D","01","D","75","F","","A","","A","","A","","A"
"20191","03930574","26","0","1","420","D","12","D","200","D","","A","","A","","A","","A"
"20191","03930574","27","0","1","420","D","01","D","38","D","","A","","A","","A","","A"
"20191","03930654","48","0","1","420","D","02","D","100","D","","A","","A","","A","","A"
"20191","03930734","43","0","1","430","D","02","D","","H","425","D","415","D","","A","","A"
"20191","03930734","43","1","1","420","D","02","D","26","E","","A","","A","","A","","A"
