"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","MAJAPPLY","MAJA_PLY","GFTC_MAJ","GFTC0MAJ","MAJ_MO","MAJ_MO_","MAJPURX","MAJPURX_","MAJRENTX","MAJR_NTX","MAJINSTX","MAJI_STX","MJAPPL1","MJAPPL1_","MJAPPL2","MJAPPL2_","MJAPPL3","MJAPPL3_","MJAPPL4","MJAPPL4_","MJAPPL5","MJAPPL5_","MJAPPL6","MJAPPL6_","MJAPPL7","MJAPPL7_","MJAPPL8","MJAPPL8_","MJAPPL9","MJAPPL9_"
"20191","03994073","1","0","1","160","D","1","D","02","D","550","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","03994113","1","0","1","100","D","1","D","12","D","600","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","03994503","1","0","1","160","D","1","D","02","D","600","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","03995043","1","0","2","120","D","1","D","12","D","110","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","03995373","1","0","1","195","D","1","D","12","D","1003","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","03996003","1","0","1","160","D","1","D","02","D","800","F","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04007162","1","0","1","140","D","1","D","12","D","618","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04007162","2","0","1","195","D","1","D","12","D","1236","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04007342","1","0","1","195","D","1","D","11","D","1598","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04007352","1","0","1","120","D","1","D","12","D","110","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04007462","1","0","1","140","D","1","D","11","D","200","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04007872","1","0","1","195","D","1","D","12","D","800","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04008272","1","0","1","140","D","1","D","11","D","540","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04008362","1","0","1","195","D","1","D","11","D","141","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04008402","1","0","1","195","D","1","D","11","D","1500","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04008852","1","0","1","120","D","1","D","12","D","215","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04009262","1","0","1","120","D","1","D","12","D","50","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04009342","1","0","1","100","D","1","D","10","D","125","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04009342","2","0","1","140","D","1","D","10","D","1903","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04009532","1","0","1","120","D","1","D","12","D","300","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04010472","1","0","1","160","D","1","D","11","D","780","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04010912","1","0","2","140","D","1","D","10","D","3689","D","","A","75","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04011312","1","0","1","140","D","1","D","12","D","109","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04011762","1","0","1","120","D","1","D","12","D","100","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04011792","1","0","1","160","D","1","D","10","D","75","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04011962","1","0","1","195","D","1","D","11","D","2000","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04012252","1","0","1","160","D","1","D","12","D","499","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04012332","1","0","1","195","D","1","D","10","D","420","D","","A","90","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04012632","1","0","1","140","D","1","D","12","D","600","D","","A","50","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04012882","1","0","1","140","D","1","D","11","D","200","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04012922","1","0","1","140","D","1","D","10","D","1130","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04014302","1","0","1","100","D","1","D","10","D","800","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04014302","2","0","1","120","D","1","D","10","D","214","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04014402","1","0","2","140","D","1","D","10","D","400","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04014412","1","0","1","140","D","1","D","10","D","1360","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04014452","1","0","1","120","D","1","D","10","D","110","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04014452","2","0","2","140","D","1","D","10","D","3100","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04014452","3","0","2","120","D","1","D","10","D","110","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04014642","1","0","1","140","D","1","D","11","D","600","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04014692","1","0","1","140","D","1","D","10","D","300","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04014732","1","0","1","100","D","1","D","12","D","350","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04014732","2","0","1","195","D","1","D","12","D","175","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04014982","1","0","1","195","D","1","D","11","D","1541","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04015482","1","0","1","140","D","1","D","10","D","1150","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04015512","1","0","1","100","D","1","D","12","D","200","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04015512","2","0","1","100","D","1","D","12","D","90","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04015532","1","0","1","120","D","1","D","10","D","93","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04015934","1","0","2","120","D","1","D","10","D","43","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04016072","1","0","1","160","D","1","D","10","D","600","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04016522","1","0","1","120","D","1","D","12","D","105","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04016812","1","0","1","195","D","1","D","12","D","425","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04017032","1","0","1","120","D","1","D","12","D","218","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04017032","2","0","1","180","D","1","D","12","D","109","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04017052","1","0","1","140","D","1","D","10","D","200","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04017052","2","0","1","120","D","1","D","12","D","50","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04017242","1","0","1","140","D","1","D","10","D","1093","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04017242","2","0","1","100","D","1","D","10","D","656","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04017242","3","0","1","160","D","1","D","10","D","547","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04027942","1","0","1","120","D","1","D","12","D","230","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04028092","1","0","1","100","D","1","D","12","D","230","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04028232","1","0","1","120","D","1","D","12","D","15","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04028292","1","0","1","220","D","1","D","11","D","","H","","A","","A","120","D","140","D","","A","","A","","A","","A","","A","","A","","A"
"20191","04028292","1","1","1","120","D","1","D","11","D","109","E","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04028292","1","2","1","140","D","1","D","11","D","1212","E","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04028622","1","0","1","140","D","1","D","12","D","1800","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04029302","1","0","1","140","D","1","D","01","D","3400","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04029402","1","0","1","160","D","1","D","01","D","642","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04029402","2","0","1","100","D","1","D","01","D","1400","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04030092","1","0","1","195","D","1","D","11","D","3263","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04030382","1","0","1","120","D","1","D","12","D","93","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04030382","2","0","1","100","D","1","D","12","D","65","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04030382","3","0","2","120","D","1","D","11","D","95","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04030612","1","0","2","140","D","3","D","11","D","159","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04030642","1","0","1","140","D","1","D","12","D","2200","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04031292","1","0","1","120","D","1","D","12","D","68","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04031602","1","0","1","120","D","1","D","12","D","90","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04032392","1","0","2","140","D","1","D","11","D","257","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04032942","1","0","1","140","D","1","D","12","D","700","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04033162","1","0","1","100","D","1","D","12","D","107","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04033162","2","0","1","160","D","1","D","12","D","107","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04033402","1","0","1","195","D","1","D","12","D","600","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04034282","1","0","1","195","D","1","D","11","D","1000","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04034682","1","0","1","120","D","1","D","12","D","53","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04035282","1","0","1","140","D","1","D","11","D","1100","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04035372","1","0","1","180","D","1","D","11","D","50","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04036042","1","0","1","120","D","1","D","01","D","280","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04036122","1","0","2","100","D","1","D","11","D","75","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04036122","2","0","2","195","D","1","D","11","D","125","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04036352","1","0","1","195","D","1","D","11","D","300","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04036482","1","0","2","120","D","1","D","11","D","264","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04036982","1","0","1","140","D","1","D","11","D","1300","D","","A","50","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04036982","2","0","1","195","D","1","D","11","D","600","D","","A","50","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04037172","1","0","2","140","D","1","D","11","D","650","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
